"","epi_ctry","epi_subj","question","response","question_text"
"2466","Thailand",30731,"epi_2_18",0,"18. Some people say that they have had events when their mind or spirit leaves their body. When this happens, sometimes people report that they are able to turn and see their body as if from outside. Has this ever happened to you?"
"2467","Thailand",30732,"epi_2_18",0,"18. Some people say that they have had events when their mind or spirit leaves their body. When this happens, sometimes people report that they are able to turn and see their body as if from outside. Has this ever happened to you?"
"2468","Thailand",30735,"epi_2_18",0,"18. Some people say that they have had events when their mind or spirit leaves their body. When this happens, sometimes people report that they are able to turn and see their body as if from outside. Has this ever happened to you?"
"2469","Thailand",30736,"epi_2_18",0,"18. Some people say that they have had events when their mind or spirit leaves their body. When this happens, sometimes people report that they are able to turn and see their body as if from outside. Has this ever happened to you?"
"2470","Thailand",30739,"epi_2_18",0,"18. Some people say that they have had events when their mind or spirit leaves their body. When this happens, sometimes people report that they are able to turn and see their body as if from outside. Has this ever happened to you?"
"2471","Thailand",30740,"epi_2_18",0,"18. Some people say that they have had events when their mind or spirit leaves their body. When this happens, sometimes people report that they are able to turn and see their body as if from outside. Has this ever happened to you?"
"2472","Thailand",30743,"epi_2_18",0,"18. Some people say that they have had events when their mind or spirit leaves their body. When this happens, sometimes people report that they are able to turn and see their body as if from outside. Has this ever happened to you?"
"2473","Thailand",30744,"epi_2_18",0,"18. Some people say that they have had events when their mind or spirit leaves their body. When this happens, sometimes people report that they are able to turn and see their body as if from outside. Has this ever happened to you?"
"2474","Thailand",30747,"epi_2_18",0,"18. Some people say that they have had events when their mind or spirit leaves their body. When this happens, sometimes people report that they are able to turn and see their body as if from outside. Has this ever happened to you?"
"2475","Thailand",30748,"epi_2_18",0,"18. Some people say that they have had events when their mind or spirit leaves their body. When this happens, sometimes people report that they are able to turn and see their body as if from outside. Has this ever happened to you?"
"2476","Thailand",30751,"epi_2_18",0,"18. Some people say that they have had events when their mind or spirit leaves their body. When this happens, sometimes people report that they are able to turn and see their body as if from outside. Has this ever happened to you?"
